243.494445801,245.173568726,48.3495483398,93.340713501
234.027053833,242.963348389,48.1236114502,92.8928527832
233.3878479,246.890838623,47.602935791,88.8528137207
231.129364014,235.983734131,47.838104248,89.2917785645
220.808258057,238.89956665,47.6413269043,87.1616821289
212.047302246,239.026290894,48.7838439941,83.4124298096
211.48638916,243.694763184,47.7016601562,85.4130249023
201.87310791,241.942260742,47.251663208,88.3459472656
191.738250732,237.609649658,47.7195892334,91.274230957
197.813018799,233.496261597,46.9614562988,89.8241119385
185.821334839,249.300842285,46.9614562988,89.8240966797
182.458557129,241.793991089,46.8883666992,89.6843109131
172.784103394,241.891967773,46.3633728027,89.3117675781
165.976852417,237.541259766,46.1975250244,88.9923095703
163.88432312,241.345352173,46.983505249,91.5648040771
153.771636963,238.233642578,45.5697021484,94.6004638672
150.93447876,235.355194092,46.9918823242,101.670257568
149.905761719,229.189178467,46.8652496338,101.396270752
138.236328125,223.925262451,49.2317810059,112.631195068
130.670501709,216.141952515,46.6045227051,117.24067688
125.529060364,214.137405396,43.7902450562,119.915939331
125.189353943,213.773757935,42.732093811,119.281784058
123.337043762,216.548828125,42.085105896,117.325805664
117.579681396,215.138504028,41.4559020996,116.071548462
117.270431519,215.502243042,40.691696167,111.648452759
116.103897095,217.110916138,40.8220672607,106.97718811
113.802383423,216.449279785,42.6795196533,106.355987549
111.113113403,216.325271606,45.1070251465,108.169052124
108.958656311,212.354400635,47.9809494019,116.635864258
106.519767761,208.836517334,49.0598983765,114.378112793
105.333435059,207.09715271,50.0972900391,113.71333313
105.116859436,205.997787476,50.654548645,112.850753784
108.187179565,194.584869385,50.047744751,111.498901367
110.113304138,195.022872925,49.0088882446,109.184463501
106.238235474,207.58190918,44.5803070068,114.996368408
108.982139587,206.73550415,43.4964675903,110.979949951
110.976226807,201.253646851,42.7756958008,109.220748901
113.372741699,197.908309937,42.0645751953,108.904281616
115.764976501,196.76953125,41.1069412231,108.56237793
118.088928223,195.538238525,40.3048248291,111.118225098
121.095115662,194.286300659,40.3317337036,109.881759644
123.265060425,195.025085449,40.683303833,107.853027344
124.553192139,192.854827881,39.8073120117,107.343933105
128.161254883,195.024490356,39.5451049805,110.511154175
136.734008789,192.165802002,38.6337890625,113.444549561
139.18862915,191.799530029,38.1806030273,112.619262695
142.320388794,190.132873535,37.3039398193,106.660217285
148.17855835,189.982711792,38.8827667236,108.677078247
148.468109131,189.32711792,39.6480407715,110.184814453
151.015777588,188.593444824,40.3970947266,111.133117676
154.093688965,184.399414062,40.104675293,112.028015137
156.822341919,181.067443848,38.7640075684,112.072906494
160.165710449,180.176467896,38.0082092285,113.500259399
162.984115601,180.440872192,37.678527832,111.209915161
171.13117981,183.111206055,37.6202850342,108.069702148
177.646911621,187.018920898,37.620300293,108.069702148
179.263717651,185.887664795,37.5180511475,104.424499512
185.641601562,184.410614014,37.4323883057,102.119628906
187.25630188,179.291564941,36.2328643799,106.122894287
182.94569397,175.22605896,34.424911499,106.777694702
