203.637237549,194.306762695,30.2535247803,73.6362304688
211.204925537,194.922729492,30.2068786621,71.720703125
211.132064819,194.936035156,30.3588562012,72.1490478516
211.125976562,194.3878479,30.46484375,72.4569702148
211.371704102,178.832565308,30.674621582,73.0431518555
212.668334961,178.634780884,30.3284912109,73.391204834
220.228683472,179.089279175,30.3204498291,71.8866119385
220.040527344,179.151428223,30.5673675537,71.9276580811
220.174133301,179.080657959,30.4414978027,72.0966644287
220.286911011,179.054077148,30.3600616455,72.2306671143
220.408004761,178.967285156,30.2604827881,72.5160217285
221.391296387,178.891921997,30.2868347168,72.658782959
222.397674561,178.798721313,30.3391571045,72.7946472168
223.39151001,178.673294067,30.3794250488,72.9319000244
224.227081299,178.534439087,30.518951416,72.5265808105
224.601882935,178.219329834,30.4951629639,72.7788848877
225.523651123,147.451934814,43.6686401367,103.099411011
232.176513672,163.71774292,30.5070800781,72.2791442871
232.270050049,164.444793701,30.7716369629,73.0817871094
233.351379395,165.384750366,30.7807617188,73.253326416
234.392623901,182.612747192,30.8701324463,72.8645324707
242.231872559,166.756713867,30.3875427246,72.6444854736
242.048614502,183.843460083,30.734954834,72.5070953369
242.274627686,183.243606567,30.4852905273,73.1226959229
243.324920654,168.134368896,30.7664489746,72.7581176758
251.286361694,169.045501709,30.3169708252,72.0488586426
251.200805664,169.090087891,30.4428100586,72.2673187256
251.430267334,168.962478638,30.1943664551,72.5877227783
252.480102539,168.911987305,30.2281188965,72.6727142334
253.504486084,168.851379395,30.195526123,72.7102508545
254.517272949,168.844329834,30.178527832,72.725189209
255.540527344,168.717254639,30.202911377,72.9844512939
256.524047852,168.594116211,30.2626953125,73.1640167236
257.606048584,168.52142334,30.2463684082,73.2897186279
265.23638916,168.842941284,30.3615722656,72.2514038086
265.41708374,168.827423096,30.1889953613,72.8320922852
266.46697998,168.421051025,30.3448486328,73.2297210693
267.681121826,168.5181427,30.3372497559,72.9053039551
275.287841797,168.655822754,30.3403015137,72.5088348389
275.411437988,168.990234375,30.1681213379,72.5916900635
275.484375,168.759246826,30.1701049805,72.8868103027
276.562469482,168.500411987,30.3097839355,73.2433013916
277.644348145,168.625701904,30.2582092285,73.1784210205
278.624237061,168.526016235,30.265045166,73.2549133301
279.655334473,168.502502441,30.3170166016,73.1113891602
280.522277832,168.325653076,30.4458007812,73.1733856201
281.355010986,168.303710938,30.6456604004,73.0507659912
282.094024658,153.507873535,30.6751098633,72.2529144287
282.120513916,154.748413086,30.5399780273,72.1436157227
282.087768555,155.703460693,30.521484375,72.0630187988
282.195495605,156.426071167,30.4645385742,72.248260498
282.116333008,157.413925171,30.5107421875,72.1261291504
282.248779297,157.270782471,30.4069824219,72.3636474609
282.276275635,157.128265381,30.4743652344,72.6178894043
283.102661133,157.145935059,30.5761108398,72.3540802002
283.053253174,156.975692749,30.6544494629,72.6669769287
283.022094727,157.040390015,30.6829833984,72.6754760742
282.949371338,157.153930664,30.7727966309,72.6734466553
283.026428223,157.109359741,30.748046875,72.8542480469
283.045715332,158.184692383,30.7010192871,72.7082824707
283.024017334,159.192367554,30.7497558594,72.7484741211
283.052368164,160.464782715,30.7103881836,72.5974121094
283.094451904,161.397766113,30.8028869629,72.721206665
283.201904297,162.191940308,30.7320251465,72.9075775146
284.083343506,163.312561035,30.5338134766,72.6204528809
284.08416748,164.290710449,30.4638977051,72.6975860596
283.991210938,165.281188965,30.5934143066,72.6337585449
284.002197266,166.29335022,30.5647888184,72.607925415
283.986938477,167.226257324,30.620300293,72.6050720215
283.992431641,168.160827637,30.6820068359,72.645614624
284.048065186,167.898071289,30.6798400879,72.8528900146
284.204956055,167.847229004,30.4750976562,72.9375305176
284.209472656,167.794433594,30.4872741699,72.9903106689
284.284851074,167.862335205,30.3582763672,72.8388061523
284.379425049,167.757446289,30.3089294434,72.9636383057
285.385650635,167.806793213,30.3402709961,72.9313049316
286.353637695,168.102859497,30.4336547852,72.6737518311
287.241699219,168.380981445,30.5304260254,72.5056610107
288.067840576,169.400085449,30.5513000488,72.2083129883
287.984130859,170.499664307,30.5687866211,71.9977874756
287.939727783,170.411682129,30.5293579102,72.1427154541
281.137207031,170.580825806,30.78125,72.337600708
282.339996338,171.217987061,30.690032959,72.9790649414
283.224243164,172.220870972,30.4317932129,72.5561523438
283.049530029,172.404373169,30.5378112793,72.1528625488
282.970825195,172.412063599,30.5576782227,72.035736084
282.952911377,172.309371948,30.6183776855,72.0749816895
282.868896484,172.353179932,30.6865234375,72.1340026855
282.854675293,172.3465271,30.6419677734,72.2241668701
269.887634277,173.060562134,43.5695800781,102.978622437
277.442779541,188.263275146,30.4071655273,73.2695617676
278.20715332,188.530303955,30.5146789551,73.1454772949
278.006347656,188.814575195,30.6796264648,72.6706237793
277.855804443,189.029327393,30.8276062012,72.3518676758
277.767547607,189.089492798,30.8678283691,72.3768768311
271.229309082,188.525772095,30.6012878418,73.1333465576
272.417999268,188.603897095,30.2423400879,73.1408233643
272.976837158,189.292297363,30.6163635254,72.1278076172
266.254119873,188.858459473,30.6336975098,72.797454834
267.257080078,188.753875732,30.4830932617,72.9765930176
266.995269775,189.262496948,30.5896606445,72.38621521
260.156951904,188.457046509,30.6083374023,73.4204864502
260.380157471,188.814208984,30.2036437988,72.9931030273
259.930541992,189.243225098,30.6432495117,71.9588012695
253.11151123,188.94291687,30.6069946289,72.9701080322
253.435058594,189.034667969,30.2155761719,72.7869262695
254.16078186,189.326568604,30.316696167,72.1539916992
253.920349121,189.399551392,30.4131469727,72.3659515381
247.343505859,206.091903687,30.4115905762,73.6853790283
248.059524536,206.583755493,30.4812469482,72.5698699951
247.804733276,206.810913086,30.6688995361,72.3646850586
241.216751099,206.279449463,30.6009368896,73.7135925293
241.901351929,206.616409302,30.6376190186,72.3667449951
235.249160767,206.265441895,30.5517425537,73.4671020508
236.050567627,206.808441162,30.4992675781,72.2257995605
229.401016235,206.292800903,30.5559844971,73.4557342529
230.268798828,206.899353027,30.2768249512,72.62109375
229.94984436,206.775756836,30.4906768799,72.1077270508
223.34854126,206.08052063,30.6268615723,73.8213348389
224.043045044,206.857574463,30.3859710693,72.3623962402
223.979019165,206.554321289,30.3312225342,72.3365478516
223.935562134,191.671081543,30.5124969482,71.5294189453
217.012298584,191.601730347,30.7519836426,72.5377960205
217.44543457,192.465454102,30.3383483887,72.7934265137
218.062408447,209.574874878,30.5657653809,72.6800384521
217.988693237,209.768066406,30.3739624023,72.0256958008
217.811752319,210.162384033,30.5065765381,71.835357666
211.262451172,209.773956299,30.3469848633,72.7449035645
211.190704346,210.006484985,30.2479095459,71.9113616943
210.839630127,209.991775513,30.5460357666,71.8308258057
204.288299561,209.816070557,30.3860015869,72.4964294434
204.272689819,210.018768311,30.2287445068,71.8981018066
203.933456421,209.942779541,30.4630126953,71.8194885254
203.789398193,210.183624268,30.5479736328,71.846282959
197.409667969,209.571487427,30.3838195801,72.9658050537
198.249908447,209.986846924,30.3797302246,72.2686462402
198.101776123,210.01953125,30.3328552246,71.826385498
198.011108398,209.681243896,30.3033599854,72.1135559082
198.022155762,209.563018799,30.2459411621,72.215423584
197.987884521,195.013778687,30.7307739258,71.2049713135
198.188949585,195.359375,30.347366333,72.0938110352
198.236480713,195.376983643,30.2963256836,72.1967163086
198.151397705,195.438049316,30.3089599609,72.4018554688
191.278137207,212.485366821,30.5401611328,73.0424041748
192.21321106,212.546691895,30.5921020508,72.910949707
193.09173584,212.735122681,30.5688476562,72.2920379639
193.122070312,212.630950928,30.4852142334,72.2554016113
193.236785889,212.231445312,30.4507446289,72.7764892578
193.435623169,212.24118042,30.3776245117,73.0159301758
194.151443481,196.97883606,30.8860626221,73.2060394287
194.857131958,197.723144531,30.7203979492,73.1772460938
181.728240967,166.417572021,43.7744140625,103.228851318
188.991333008,181.180633545,30.7490539551,74.2123260498
188.878143311,199.337753296,31.031463623,72.4738922119
189.154052734,200.824737549,30.638092041,72.6598510742
189.220581055,202.085891724,30.5330200195,72.5232391357
189.385482788,202.290939331,30.4321289062,73.0308380127
190.422073364,203.2290802,30.3547210693,72.9720916748
191.447311401,203.915618896,30.2512359619,72.9579467773
192.460128784,203.844192505,30.1895294189,72.9445037842
193.408447266,203.777984619,30.2509307861,72.9949951172
194.149749756,203.806732178,30.3447875977,72.4756469727
194.123855591,203.76473999,30.3955993652,72.4190673828
194.186523438,203.847412109,30.3600311279,72.2016906738
193.910186768,204.101470947,30.5450134277,72.0927429199
187.168395996,204.205535889,30.4894714355,72.961151123
187.591217041,204.930953979,30.1953735352,73.1300811768
188.573028564,204.992477417,30.0625305176,72.7372589111
188.953460693,205.30178833,30.5120849609,72.0606384277
182.041046143,205.420455933,30.5812072754,72.2466278076
182.258285522,206.082809448,30.30027771,72.2981719971
175.16015625,206.479995728,30.5894012451,72.5946502686
175.512573242,207.228347778,30.1106719971,72.7386322021
175.911880493,208.351013184,30.4786071777,72.0895385742
169.035690308,208.723083496,30.3839263916,72.2508850098
169.300018311,209.4503479,30.1682434082,72.3874816895
162.390548706,226.278991699,30.5043029785,72.9813842773
163.145645142,226.944732666,30.2922363281,72.0514831543
162.920608521,226.56350708,30.3719940186,72.2430725098
156.303482056,225.826217651,30.707611084,73.9515533447
157.14213562,226.676528931,30.4127044678,72.8065032959
156.929504395,226.990036011,30.5858154297,72.1097564697
150.283081055,226.088546753,30.7111968994,74.0652008057
151.301376343,226.711883545,30.3417205811,73.0384216309
151.101486206,227.169372559,30.4419708252,71.9194335938
144.145874023,226.962036133,30.6077270508,73.0882568359
144.609115601,227.97277832,29.8827819824,72.9826660156
145.233856201,228.174407959,30.248260498,72.3669128418
138.096740723,228.092727661,30.5861358643,72.6210479736
138.523986816,228.104278564,29.9978637695,72.800567627
138.940612793,229.003463745,30.5352172852,72.0816192627
138.732666016,229.336212158,30.646697998,72.2560119629
132.251739502,228.848083496,30.4674377441,73.1092224121
132.576629639,229.121063232,30.0966491699,72.7582702637
133.181167603,230.067489624,30.381729126,72.1288604736
133.053512573,230.048156738,30.5058441162,72.0180053711
133.028549194,229.967346191,30.4808197021,72.0567016602
133.044204712,229.81968689,30.3854522705,72.1184234619
133.163375854,229.974243164,30.3404998779,71.9915771484
133.264694214,230.060791016,30.2833404541,72.0756835938
133.428878784,230.055999756,30.1844024658,72.451751709
134.348403931,230.065612793,30.2786102295,72.337890625
134.512237549,230.077880859,30.1810913086,72.6100463867
135.519256592,230.073440552,30.1499786377,72.6062774658
136.563430786,230.10168457,30.1372833252,72.6585998535
137.576782227,230.10395813,30.137512207,72.6965789795
138.570541382,230.121154785,30.1589660645,72.6856079102
139.576416016,230.012084961,30.1898498535,72.8566894531
140.580307007,230.002990723,30.1897125244,72.8623657227
141.572265625,229.865234375,30.196472168,73.061340332
142.561691284,229.826293945,30.2089080811,73.1392822266
143.545074463,229.83770752,30.2269897461,73.1732788086
144.545715332,229.970306396,30.2036895752,72.9910888672
145.554473877,230.079071045,30.18359375,72.8429260254
146.491973877,231.0859375,30.2012939453,72.6149902344
147.339004517,231.070419312,30.2948760986,72.2851715088
147.235610962,231.096633911,30.3910369873,72.1310882568
147.169998169,231.132064819,30.4521636963,72.0617828369
147.002120972,231.275970459,30.591293335,71.9336242676
146.974105835,231.382476807,30.6044921875,71.8776245117
146.785949707,231.652709961,30.7745513916,71.664642334
146.722015381,231.614746094,30.7701721191,71.9058227539
140.199981689,231.855636597,30.5238037109,73.2785797119
140.58631897,231.868606567,30.2109527588,73.1112823486
141.495071411,232.084457397,30.1928405762,72.5294342041
